property_id,property_name,rating,price,area,area_with_type,configuration,floor_number,facing,age_possession,furnish_details,balcony,additional_rooms,features,description,society,address,nearby_location,link
,"3 Bedroom Farm house in Sector 150, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Farm house,N/A,https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-22500-sq-ft-spid-S87509944
,"3 Bedroom Farm house in Sector 150, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Farm house,N/A,https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-22500-sq-ft-spid-S87509944
,N/A,N/A,"₹2.5 Cr
₹1,111 /sqft",22500,"22,500 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,New,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Newly Constructed
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,New,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Newly Constructed
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,New,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Security,Book your farmhouse in noida with immediate registry and immediate possession at sector 150 noida expressway. Starting at 10000 lakhs* | plot sizes from 1008 sq. Yards 95% open green area Farmland & s,N/A,N/A,N/A,N/A
H88065132,"3 Bedroom Farm house in Sector 150, Noida",N/A,"₹1.85 Cr
₹914 /sqft",20250,"20,250 sqft",3 BHK,N/A,North,Ready to move,N/A,N/A,N/A,Security,Book your farmhouse in noida with immediate registry and immediate possession at sector 150 noida expressway. Starting at 8000 lakhs* | plot sizes from 1008 sq. Yards 95% open green area Farmland & sp,N/A,farm house,"Highlights :
North-East Facing
Newly Constructed
+2",https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-20250-sq-ft-spid-H88065132
,"3 Bedroom Farm house in Sector 150, Noida",N/A,"₹1.85 Cr
₹914 /sqft",20250,"20,250 sqft",3 BHK,N/A,North,Ready to move,N/A,N/A,N/A,Security,Book your farmhouse in noida with immediate registry and immediate possession at sector 150 noida expressway. Starting at 8000 lakhs* | plot sizes from 1008 sq. Yards 95% open green area Farmland & sp,N/A,farm house,"Highlights :
North-East Facing
Newly Constructed
+2",https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-20250-sq-ft-spid-H88065132
,"3 Bedroom Farm house in Sector 150, Noida",N/A,"₹1.85 Cr
₹914 /sqft",20250,"20,250 sqft",3 BHK,N/A,North,Ready to move,N/A,N/A,N/A,Security,Book your farmhouse in noida with immediate registry and immediate possession at sector 150 noida expressway. Starting at 8000 lakhs* | plot sizes from 1008 sq. Yards 95% open green area Farmland & sp,N/A,farm house,"Highlights :
North-East Facing
Newly Constructed
+2",https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-20250-sq-ft-spid-H88065132
,"3 Bedroom Farm house in Sector 150, Noida",N/A,"₹1.85 Cr
₹914 /sqft",20250,"20,250 sqft",3 BHK,N/A,North,Ready to move,N/A,N/A,N/A,Security,Book your farmhouse in noida with immediate registry and immediate possession at sector 150 noida expressway. Starting at 8000 lakhs* | plot sizes from 1008 sq. Yards 95% open green area Farmland & sp,N/A,farm house,"Highlights :
North-East Facing
Newly Constructed
+2",https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-20250-sq-ft-spid-H88065132
,"3 Bedroom Farm house in Sector 150, Noida",N/A,"₹1.85 Cr
₹914 /sqft",20250,"20,250 sqft",3 BHK,N/A,North,Ready to move,N/A,N/A,N/A,Security,Book your farmhouse in noida with immediate registry and immediate possession at sector 150 noida expressway. Starting at 8000 lakhs* | plot sizes from 1008 sq. Yards 95% open green area Farmland & sp,N/A,farm house,"Highlights :
North-East Facing
Newly Constructed
+2",https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-20250-sq-ft-spid-H88065132
,"3 Bedroom Farm house in Sector 150, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,farm house,N/A,https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-20250-sq-ft-spid-H88065132
,"3 Bedroom Farm house in Sector 150, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,farm house,N/A,https://www.99acres.com/3-bhk-bedroom-farm-house-for-sale-in-sector-150-noida-20250-sq-ft-spid-H88065132
,N/A,N/A,"₹1.85 Cr
₹914 /sqft",20250,"20,250 sqft",3 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,New,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Newly Constructed
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,New,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
Newly Constructed
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,New,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Security,Book your farmhouse in noida with immediate registry and immediate possession at sector 150 noida expressway. Starting at 8000 lakhs* | plot sizes from 1008 sq. Yards 95% open green area Farmland & sp,N/A,N/A,N/A,N/A
T88554226,"Residential land / Plot in C Block Sector-100, Noida",N/A,"₹6.65 Cr
₹32,052 /sqft",2152,"2,152 sqft",N/A,N/A,East,Ready to move,N/A,N/A,N/A,N/A,East facing plot. On 18 meter road. Perfect for end use and investment both. Max cheque deal,N/A,"C Block Sector-100, Noida","Highlights :
East Facing
Sector 78 within 2km
+2",https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,"Residential land / Plot in C Block Sector-100, Noida",N/A,"₹6.65 Cr
₹32,052 /sqft",2152,"2,152 sqft",N/A,N/A,East,Ready to move,N/A,N/A,N/A,N/A,East facing plot. On 18 meter road. Perfect for end use and investment both. Max cheque deal,N/A,"C Block Sector-100, Noida","Highlights :
East Facing
Sector 78 within 2km
+2",https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,"Residential land / Plot in C Block Sector-100, Noida",N/A,"₹6.65 Cr
₹32,052 /sqft",2152,"2,152 sqft",N/A,N/A,East,Ready to move,N/A,N/A,N/A,N/A,East facing plot. On 18 meter road. Perfect for end use and investment both. Max cheque deal,N/A,"C Block Sector-100, Noida","Highlights :
East Facing
Sector 78 within 2km
+2",https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,"Residential land / Plot in C Block Sector-100, Noida",N/A,"₹6.65 Cr
₹32,052 /sqft",2152,"2,152 sqft",N/A,N/A,East,Ready to move,N/A,N/A,N/A,N/A,East facing plot. On 18 meter road. Perfect for end use and investment both. Max cheque deal,N/A,"C Block Sector-100, Noida","Highlights :
East Facing
Sector 78 within 2km
+2",https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,"Residential land / Plot in C Block Sector-100, Noida",N/A,"₹6.65 Cr
₹32,052 /sqft",2152,"2,152 sqft",N/A,N/A,East,Ready to move,N/A,N/A,N/A,N/A,East facing plot. On 18 meter road. Perfect for end use and investment both. Max cheque deal,N/A,"C Block Sector-100, Noida","Highlights :
East Facing
Sector 78 within 2km
+2",https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,"Residential land / Plot in C Block Sector-100, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"C Block Sector-100, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,"Residential land / Plot in C Block Sector-100, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"C Block Sector-100, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,"Residential land / Plot in C Block Sector-100, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,https://www.99acres.com/residential-land-plot-for-sale-in-c-block-sector-100-noida-239-sq-yard-spid-T88554226
,N/A,N/A,"₹6.65 Cr
₹32,052 /sqft",2152,"2,152 sqft",N/A,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,N/A,East facing plot. On 18 meter road. Perfect for end use and investment both. Max cheque deal,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Q87926842,2 BHK Flat in Noida Extension,N/A,"₹70.01 Lac
₹6,700 /sqft",1045,"1,045 sqft",2 BHK,26 floor,North,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 2 bhk property for sale in greater noida? Buy this 2 bhk flat in amrapali dream valley high life 2 that is situated in noida extension, greater noida. The flat is facing the north-East d",N/A,Amrapali Dream Valley High Life 2,"Highlights :
North-East Facing
ALL GOOD SCHOOL within 1km
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-amrapali-dream-valley-high-life-2-noida-extension-noida-1045-sq-ft-spid-Q87926842
,2 BHK Flat in Noida Extension,N/A,"₹70.01 Lac
₹6,700 /sqft",1045,"1,045 sqft",2 BHK,26 floor,North,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 2 bhk property for sale in greater noida? Buy this 2 bhk flat in amrapali dream valley high life 2 that is situated in noida extension, greater noida. The flat is facing the north-East d",N/A,Amrapali Dream Valley High Life 2,"Highlights :
North-East Facing
ALL GOOD SCHOOL within 1km
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-amrapali-dream-valley-high-life-2-noida-extension-noida-1045-sq-ft-spid-Q87926842
AI_LISTING,2 BHK Flat in Noida Extension,N/A,"₹70.01 Lac
₹6,700 /sqft",1045,"1,045 sqft",2 BHK,26 floor,North,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 2 bhk property for sale in greater noida? Buy this 2 bhk flat in amrapali dream valley high life 2 that is situated in noida extension, greater noida. The flat is facing the north-East d",N/A,Amrapali Dream Valley High Life 2,"Highlights :
North-East Facing
ALL GOOD SCHOOL within 1km
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-amrapali-dream-valley-high-life-2-noida-extension-noida-1045-sq-ft-spid-Q87926842
,2 BHK Flat in Noida Extension,N/A,"₹70.01 Lac
₹6,700 /sqft",1045,"1,045 sqft",2 BHK,26 floor,North,Ready to move,N/A,3 balcon,N/A,N/A,"Looking for a 2 bhk property for sale in greater noida? Buy this 2 bhk flat in amrapali dream valley high life 2 that is situated in noida extension, greater noida. The flat is facing the north-East d",N/A,Amrapali Dream Valley High Life 2,"Highlights :
North-East Facing
ALL GOOD SCHOOL within 1km
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-amrapali-dream-valley-high-life-2-noida-extension-noida-1045-sq-ft-spid-Q87926842
,2 BHK Flat in Noida Extension,N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Amrapali Dream Valley High Life 2,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-amrapali-dream-valley-high-life-2-noida-extension-noida-1045-sq-ft-spid-Q87926842
,2 BHK Flat in Noida Extension,N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Amrapali Dream Valley High Life 2,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-amrapali-dream-valley-high-life-2-noida-extension-noida-1045-sq-ft-spid-Q87926842
,N/A,N/A,"₹70.01 Lac
₹6,700 /sqft",1045,"1,045 sqft",2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
ALL GOOD SCHOOL within 1km
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
North-East Facing
ALL GOOD SCHOOL within 1km
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,North,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,1045,1045 sq.Ft,2 bhk,26 floor,East,N/A,N/A,3 balcon,N/A,N/A,"Looking for a 2 bhk property for sale in greater noida? Buy this 2 bhk flat in amrapali dream valley high life 2 that is situated in noida extension, greater noida. The flat is facing the north-East d",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
F87499684,"Residential land / Plot in Sector 76, Noida",N/A,"₹1.75 Cr
₹17,727 /sqft",990,990 sqft,N/A,6 floor,East,Under Construction,N/A,N/A,N/A,N/A,Planning to build residence in noida? This plot in sector 76 noida is the best deal for you. It spans over spectacular 110 sq.Yards super built up area. Construction on this property can be easily don,N/A,"Sector 76, Noida","Highlights :
East Facing
Noida sector 76 metro station Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-sector-76-noida-110-sq-yard-spid-F87499684
,"Residential land / Plot in Sector 76, Noida",N/A,"₹1.75 Cr
₹17,727 /sqft",990,990 sqft,N/A,6 floor,East,Under Construction,N/A,N/A,N/A,N/A,Planning to build residence in noida? This plot in sector 76 noida is the best deal for you. It spans over spectacular 110 sq.Yards super built up area. Construction on this property can be easily don,N/A,"Sector 76, Noida","Highlights :
East Facing
Noida sector 76 metro station Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-sector-76-noida-110-sq-yard-spid-F87499684
AI_LISTING,"Residential land / Plot in Sector 76, Noida",N/A,"₹1.75 Cr
₹17,727 /sqft",990,990 sqft,N/A,6 floor,East,Under Construction,N/A,N/A,N/A,N/A,Planning to build residence in noida? This plot in sector 76 noida is the best deal for you. It spans over spectacular 110 sq.Yards super built up area. Construction on this property can be easily don,N/A,"Sector 76, Noida","Highlights :
East Facing
Noida sector 76 metro station Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-sector-76-noida-110-sq-yard-spid-F87499684
,"Residential land / Plot in Sector 76, Noida",N/A,"₹1.75 Cr
₹17,727 /sqft",990,990 sqft,N/A,6 floor,East,Under Construction,N/A,N/A,N/A,N/A,Planning to build residence in noida? This plot in sector 76 noida is the best deal for you. It spans over spectacular 110 sq.Yards super built up area. Construction on this property can be easily don,N/A,"Sector 76, Noida","Highlights :
East Facing
Noida sector 76 metro station Nearby
+2",https://www.99acres.com/residential-land-plot-for-sale-in-sector-76-noida-110-sq-yard-spid-F87499684
,"Residential land / Plot in Sector 76, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 76, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-76-noida-110-sq-yard-spid-F87499684
,"Residential land / Plot in Sector 76, Noida",N/A,N/A,N/A,N/A,N/A,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,"Sector 76, Noida",N/A,https://www.99acres.com/residential-land-plot-for-sale-in-sector-76-noida-110-sq-yard-spid-F87499684
,N/A,N/A,"₹1.75 Cr
₹17,727 /sqft",990,990 sqft,N/A,N/A,N/A,Under Construction,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
East Facing
Noida sector 76 metro station Nearby
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
East Facing
Noida sector 76 metro station Nearby
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,East,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,N/A,N/A,N/A,6 floor,N/A,N/A,N/A,N/A,N/A,N/A,Planning to build residence in noida? This plot in sector 76 noida is the best deal for you. It spans over spectacular 110 sq.Yards super built up area. Construction on this property can be easily don,N/A,N/A,N/A,N/A
H88264900,"2 BHK Flat in Sector 137, Noida",N/A,"₹86 Lac
₹10,750 /sqft",1070,"1,070 sqft",2 BHK,N/A,West,Ready to move,N/A,2 balcon,N/A,N/A,"This residential flat is north-West-Facing direction. The flat is over 1070 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 14th level of a 1",N/A,Paras Tierea,"Highlights :
Overlooking Park
Overlooking Main Road
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1070-sq-ft-spid-H88264900
,"2 BHK Flat in Sector 137, Noida",N/A,"₹86 Lac
₹10,750 /sqft",1070,"1,070 sqft",2 BHK,N/A,West,Ready to move,N/A,2 balcon,N/A,N/A,"This residential flat is north-West-Facing direction. The flat is over 1070 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 14th level of a 1",N/A,Paras Tierea,"Highlights :
Overlooking Park
Overlooking Main Road
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1070-sq-ft-spid-H88264900
AI_LISTING,"2 BHK Flat in Sector 137, Noida",N/A,"₹86 Lac
₹10,750 /sqft",1070,"1,070 sqft",2 BHK,N/A,West,Ready to move,N/A,2 balcon,N/A,N/A,"This residential flat is north-West-Facing direction. The flat is over 1070 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 14th level of a 1",N/A,Paras Tierea,"Highlights :
Overlooking Park
Overlooking Main Road
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1070-sq-ft-spid-H88264900
,"2 BHK Flat in Sector 137, Noida",N/A,"₹86 Lac
₹10,750 /sqft",1070,"1,070 sqft",2 BHK,N/A,West,Ready to move,N/A,2 balcon,N/A,N/A,"This residential flat is north-West-Facing direction. The flat is over 1070 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 14th level of a 1",N/A,Paras Tierea,"Highlights :
Overlooking Park
Overlooking Main Road
+2",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1070-sq-ft-spid-H88264900
,"2 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Paras Tierea,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1070-sq-ft-spid-H88264900
,"2 BHK Flat in Sector 137, Noida",N/A,N/A,N/A,N/A,2 BHK,N/A,N/A,Resale,N/A,N/A,N/A,N/A,N/A,N/A,Paras Tierea,N/A,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-paras-tierea-sector-137-noida-1070-sq-ft-spid-H88264900
,N/A,N/A,"₹86 Lac
₹10,750 /sqft",1070,"1,070 sqft",2 BHK,N/A,N/A,Ready to move,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Overlooking Park
Overlooking Main Road
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"Highlights :
Overlooking Park
Overlooking Main Road
+2",N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Highlights :,N/A
srp_tuple_description,N/A,N/A,N/A,1070,1070 sq.Ft,N/A,N/A,West,Ready to move,N/A,2 balcon,N/A,N/A,"This residential flat is north-West-Facing direction. The flat is over 1070 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 14th level of a 1",N/A,N/A,N/A,N/A
,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N87603206,"3 BHK Flat in Sector 137, Noida",N/A,"₹3.1 Cr
₹15,897 /sqft",1950,"1,950 sqft",3 BHK,N/A,North,Ready to move,N/A,2 balcon,N/A,N/A,Purvanchal royal park is one of noida's most sought after destination for apartments and this 3 bhk flat in sector 137 noida is your opportunity to be a part of this community. This is a north-East-Fa,N/A,Purvanchal Royal Park,"Highlights :
North-East Facing
Recently Renovated
+2",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-purvanchal-royal-park-sector-137-noida-1950-sq-ft-spid-N87603206
